MACAddress,phoneDN,modelNumber,versionID,hardwareRevision,serialNumber,DHCPEnabled,DHCPServer,IPAddress,SubNetMask,DefaultRouter,DNSServer1,DNSServer2,DNSServer3,DomainName,AltTFTP,TFTPServer1TFTPServer2,CallManager1,CallManager2,CallManager3,CallManager4,CallManager5VLANId,AdminVLANId,CDPNeighborDeviceId,CDPNeighborIP,CDPNeighborPort,LLDPNeighborDeviceId,LLDPNeighborIP,LLDPNeighborPort,PortSpeed
38ED18FE7C68,1075255408,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH193382RN,No,,10.127.110.247,255.255.255.0,10.127.110.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS01.net.ahs.com,10.126.110.4,GigabitEthernet1/0/37,,,,"Full, 1000"
64D98968A5DA,1075085327,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BAJR,Yes,10.230.30.7,10.120.119.231,255.255.255.0,10.120.119.1,10.30.30.7,10.230.30.7,,ahs.com,No,,bbscuccmsub01.voice.es.svm.com   Active,bbscuccmsub02.voice.es.svm.com   Standby,abscuccmsub03.voice.es.svm.com,,,,SCLAGAHS10601-AS10.net.ahs.com,10.119.119.4,GigabitEthernet1/0/25,,,,"Full, 100"
64D98968A4C8,1075084053,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BAAP,Yes,10.30.30.7,10.120.115.11,255.255.255.0,10.120.115.1,10.30.30.7,10.230.30.7,,ahs.com,No,,bbscuccmsub03.voice.es.svm.com   Active,bbscuccmsub01.voice.es.svm.com   Standby,abscuccmsub02.voice.es.svm.com,,,,SCLAGAHS10601-AS06.net.ahs.com,10.119.115.4,GigabitEthernet1/0/46,,,,"Full, 100"
D0C28242800A,1075084117,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH152588EY,Yes,10.230.30.7,10.120.114.96,255.255.255.0,10.120.114.1,10.30.30.7,10.230.30.7,,ahs.com,No,,bbscuccmsub03.voice.es.svm.com   Active,bbscuccmsub01.voice.es.svm.com   Standby,abscuccmsub02.voice.es.svm.com,,,,SCLAGAHS10601-AS05.net.ahs.com,10.119.114.4,GigabitEthernet1/0/37,,,,"Full, 100"
BCC4935157E2,1075257726,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1921A7JV,Yes,10.30.30.7,10.127.111.115,255.255.255.0,10.127.111.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS02.net.ahs.com,10.126.111.4,GigabitEthernet1/0/3,,,,"Full, 1000"
382056446C22,1075083319,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1936A4G0,Yes,10.230.30.7,10.120.121.242,255.255.255.0,10.120.121.1,10.30.30.7,10.230.30.7,,ahs.com,No,,bbscuccmsub01.voice.es.svm.com  Active,bbscuccmsub02.voice.es.svm.com  Standby,abscuccmsub03.voice.es.svm.com,,,,SCLAGAHS10601-AS12.net.ahs.com,10.119.121.4,GigabitEthernet1/0/36,,,,"Full, 1000"
B07D47D36466,1015971704,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596HZ,Yes,10.202.3.17,10.208.76.119,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/26,,,,"Full, 1000"
5006AB0981B8,1075254346,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19479UH7,Yes,10.230.30.7,10.127.125.234,255.255.255.0,10.127.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS16.net.ahs.com,10.126.125.5,GigabitEthernet1/0/33,,,,"Full, 1000"
9C57AD1398C4,1015978558,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19458QXX,Yes,10.202.3.17,10.208.139.247,255.255.255.0,10.208.139.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS10.net.svm.com,10.207.139.4,GigabitEthernet1/0/23,,,,"Full, 1000"
BCC493510FE8,1075254422,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19219NT7,Yes,10.30.30.7,10.127.110.222,255.255.255.0,10.127.110.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS01.net.ahs.com,10.126.110.4,GigabitEthernet1/0/32,,,,"Full, 1000"
B07D47D2B5E8,1015976842,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491EM,Yes,10.202.3.17,10.208.130.118,255.255.255.0,10.208.130.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/39,,,,"Full, 1000"
B07D47D3892A,1015977362,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TVH,Yes,10.202.3.17,10.208.137.247,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/42,,,,"Full, 1000"
2C31246D9C14,1015978296,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH2107ENUJ,Yes,10.202.3.17,10.208.150.238,255.255.255.0,10.208.150.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS01.net.svm.com,10.207.150.4,GigabitEthernet1/0/21,,,,"Full, 1000"
501CB03B1EFA,1075255685,CP-8851,sip88xx.12-1-1SR1-4,V31,FCH2202E0KA,Yes,10.30.30.7,10.127.120.215,255.255.255.0,10.127.120.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS11.net.ahs.com,10.126.120.4,GigabitEthernet1/0/30,,,,"Full, 1000"
64D989689904,1075254354,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528B7Q2,Yes,10.30.30.7,10.127.112.245,255.255.255.0,10.127.112.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS03.net.ahs.com,10.126.112.4,GigabitEthernet1/0/14,,,,"Full, 100"
B07D47D38270,1015977470,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T46,Yes,10.202.3.17,10.208.132.119,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/38,,,,"Full, 1000"
B07D47D36AAC,1015977358,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925977L,Yes,10.202.3.17,10.208.132.243,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/34,,,,"Full, 1000"
64D98968D858,1075084434,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BMRE,Yes,10.30.30.7,10.120.125.245,255.255.255.0,10.120.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,bbscuccmsub03.voice.es.svm.com   Active,bbscuccmsub01.voice.es.svm.com   Standby,abscuccmsub02.voice.es.svm.com,,,,SCLAGAHS10601-AS16.net.ahs.com,10.119.125.4,GigabitEthernet1/0/1,,,,"Full, 100"
B07D47D2B06A,1015971725,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490TY,Yes,10.202.3.17,10.208.76.103,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/10,,,,"Full, 1000"
B07D47D38650,1015971940,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TJS,Yes,10.202.3.17,10.208.134.121,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/31,,,,"Full, 1000"
BCC49351B6F6,1075255649,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1923903G,Yes,10.30.30.7,10.127.124.153,255.255.255.0,10.127.124.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS15.net.ahs.com,10.126.124.4,GigabitEthernet1/0/15,,,,"Full, 1000"
64D98968CECF,1075254624,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BKMK,Yes,10.30.30.7,10.127.112.195,255.255.255.0,10.127.112.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS03.net.ahs.com,10.126.112.4,GigabitEthernet1/0/8,,,,"Full, 100"
B07D47D386C2,1015978573,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TLF,Yes,10.202.3.17,10.208.134.127,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,Yes,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/27,,,,"Full, 1000"
64D98968AB6D,1075254094,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BBSS,Yes,10.30.30.7,10.127.113.118,255.255.255.0,10.127.113.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS04.net.ahs.com,10.126.113.4,GigabitEthernet1/0/25,,,,"Full, 100"
0041D2F97BD2,1075257728,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH20029L34,Yes,10.30.30.7,10.127.122.73,255.255.255.0,10.127.122.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS13.net.ahs.com,10.126.122.4,GigabitEthernet1/0/21,,,,"Full, 1000"
BCC49351141C,1075254420,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19219P91,Yes,10.230.30.7,10.127.124.177,255.255.255.0,10.127.124.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS15.net.ahs.com,10.126.124.4,GigabitEthernet1/0/3,,,,"Full, 1000"
B07D47D3DD02,1015975611,CP-8851,sip88xx.11-0-1-11,V01,FCH192787DC,Yes,10.202.3.17,10.208.134.243,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/29,,,,"Full, 1000"
5006AB08B74A,1075255411,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194784FF,Yes,10.230.30.7,10.127.125.232,255.255.255.0,10.127.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS16.net.ahs.com,10.126.125.5,GigabitEthernet1/0/27,,,,"Full, 1000"
38ED18FE897E,1075255648,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1933846X,Yes,10.30.30.7,10.127.126.242,255.255.255.0,10.127.126.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS17.net.ahs.com,10.126.126.4,GigabitEthernet1/0/39,,,,"Full, 1000"
B07D47D3DFF0,1015978543,CP-8851,sip88xx.11-0-1-11,V01,FCH192787QD,Yes,10.202.3.17,10.208.137.183,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/11,,,,"Full, 1000"
B000B4BF0C16,1075254409,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1901886M,Yes,10.230.30.7,10.127.125.233,255.255.255.0,10.127.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS16.net.ahs.com,10.126.125.5,GigabitEthernet1/0/10,,,,"Full, 1000"
BCC493518F64,1075254435,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19238J0K,Yes,10.30.30.7,10.127.127.245,255.255.255.0,10.127.127.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS18.net.ahs.com,10.126.127.4,GigabitEthernet1/0/7,,,,"Full, 1000"
B07D47D2B378,1015971080,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924915F,Yes,10.202.3.17,10.208.130.113,255.255.255.0,10.208.130.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/41,,,,"Full, 1000"
B07D47D38946,1015975578,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TVX,Yes,10.202.3.17,10.208.139.245,255.255.255.0,10.208.139.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS10.net.svm.com,10.207.139.4,GigabitEthernet1/0/24,,,,"Full, 1000"
B07D47D2A652,1015972994,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZPY,Yes,10.119.3.17,10.208.130.119,255.255.255.0,10.208.130.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/35,,,,"Full, 1000"
D0C2824276CC,1075255509,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH152586DC,Yes,10.30.30.7,10.127.131.106,255.255.255.0,10.127.131.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub02.voice.es.svm.com   Active,abscuccmsub03.voice.es.svm.com   Standby,bbscuccmsub01.voice.es.svm.com,,,,SCMEMAHS639901-AS22.net.ahs.com,10.126.131.4,GigabitEthernet1/0/1,,,,"Full, 100"
B07D47D31DEE,1015976956,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249J3F,Yes,10.202.3.17,10.208.137.244,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/34,,,,"Full, 1000"
2C31246D9A9A,1015978295,CP-8851,sip88xx.11-0-1-11,V01,FCH2107ENNZ,Yes,10.202.3.17,10.208.150.239,255.255.255.0,10.208.150.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS01.net.svm.com,10.207.150.4,GigabitEthernet1/0/23,,,,"Full, 1000"
B07D47D381E6,1015971204,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T25,Yes,10.119.3.17,10.208.130.227,255.255.255.0,10.208.130.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/25,,,,"Full, 1000"
B07D47D36A22,1015978015,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925975K,Yes,10.202.3.17,10.208.130.228,255.255.255.0,10.208.130.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/37,,,,"Full, 1000"
B07D47D383B6,1015974460,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T8Z,Yes,10.119.3.17,10.208.130.124,255.255.255.0,10.208.130.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/30,,,,"Full, 1000"
B07D47D36FA4,1015975514,CP-8851,sip88xx.11-0-1-11,V01,FCH192597SA,Yes,10.202.3.17,10.208.131.136,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/27,,,,"Full, 1000"
B07D47D36790,1015974039,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596VW,Yes,10.202.3.17,10.208.131.112,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/24,,,,"Full, 1000"
B07D47D3615A,1015974038,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925966H,Yes,10.202.3.17,10.208.131.118,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/12,,,,"Full, 1000"
B07D47D2AEF2,1015974027,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490NE,Yes,10.202.3.17,10.208.131.113,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/22,,,,"Full, 1000"
382056450140,1015978254,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH193794PX,Yes,10.202.3.17,10.208.152.231,255.255.255.0,10.208.152.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS03.net.svm.com,10.207.152.4,GigabitEthernet1/0/37,,,,"Full, 1000"
B07D47D2B0EC,1015978147,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490VV,Yes,10.202.3.17,10.208.130.246,255.255.255.0,10.208.130.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/10,,,,"Full, 1000"
B07D47D365B8,1015977446,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596NY,Yes,10.202.3.17,10.208.131.168,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/37,,,,"Full, 1000"
64D98968DCFF,1075254111,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BNSF,Yes,10.30.30.7,10.127.116.247,255.255.255.0,10.127.116.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS07.net.ahs.com,10.126.116.4,GigabitEthernet1/0/46,,,,"Full, 100"
84B51709F2B2,1075255644,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19319A89,Yes,10.30.30.7,10.127.117.139,255.255.255.0,10.127.117.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS08.net.ahs.com,10.126.117.4,GigabitEthernet1/0/4,,,,"Full, 1000"
B07D47D3885E,1015978141,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TSH,Yes,10.202.3.17,10.208.132.139,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/32,,,,"Full, 1000"
B07D47D36E14,1015971933,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597LE,Yes,10.202.3.17,10.208.152.124,255.255.255.0,10.208.152.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS03.net.svm.com,10.207.152.4,GigabitEthernet1/0/33,,,,"Full, 1000"
B07D47D36998,1015974036,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925973J,Yes,10.202.3.17,10.208.131.228,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/16,,,,"Full, 1000"
B07D47D2B05A,1015977515,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490TQ,Yes,10.202.3.17,10.208.132.114,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/28,,,,"Full, 1000"
B07D47D3863E,1015971220,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TJH,Yes,10.202.3.17,10.208.154.241,255.255.255.0,10.208.154.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A02-AS05.net.svm.com,10.207.154.4,GigabitEthernet1/0/11,,,,"Full, 1000"
B07D47D3138E,1015977423,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249GYB,Yes,10.202.3.17,10.208.132.116,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/16,,,,"Full, 1000"
B07D47D2AFCA,1015977537,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490RL,Yes,10.202.3.17,10.208.131.225,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/28,,,,"Full, 1000"
B07D47D2ADF6,1015977368,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490JQ,Yes,10.202.3.17,10.208.132.118,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/43,,,,"Full, 1000"
